instance,observation_time,collection_time,cpu_usage,memory_usage,network_usage,wattage,num_processes,wattage_kepler,wattage_kepler_new,wattage_scaph,wattage_auxilary,temperture
sm-gpu,2026-02-03 21:20:16,2026-02-03 21:20:18,1.389799999999897,0.4662217800884807,1.5049926800000004,0,58,29.925699999928476,24.791138900000078,24.790829,2.6894632805834693,51
sm-gpu,2026-02-03 21:20:32,2026-02-03 21:20:33,1.3963999999999903,0.4627250814806452,1.4728629399999964,0,58,15.185500000044703,16.8432329,0,0,51
sm-gpu,2026-02-03 21:20:45,2026-02-03 21:20:47,1.6307999999999447,0.4568717813097809,1.607809499999997,0,58,33.64010000005364,27.675128199999996,27.614372,4.368453768831884,51
sm-gpu,2026-02-03 21:20:59,2026-02-03 21:21:01,1.7940000000002148,0.4536665487634324,1.5929793999999968,0,58,26.21499999985099,28.947286899999995,28.915774,5.457548387263954,51
sm-gpu,2026-02-03 21:21:14,2026-02-03 21:21:15,2.082999999999864,0.4531612433820662,1.6021607034066656,0,59,25.87030000016093,28.306083100000013,28.29163,4.593369481638986,51
sm-gpu,2026-02-03 21:21:27,2026-02-03 21:21:29,2.0489999999999866,0.45855038847307106,1.4787778690333324,0,59,24.924599999934436,27.487308399999982,27.483781,4.196507709269542,51
sm-gpu,2026-02-03 21:21:41,2026-02-03 21:21:43,1.9895999999999274,0.4629167707616887,1.5586987556155545,0,60,24.326700000092387,27.29146740000001,27.336348,3.7063122705223854,51
sm-gpu,2026-02-03 21:21:56,2026-02-03 21:21:58,1.9073999999998636,0.4773458344088294,1.631702549342917,0,60,26.24159999974072,27.754189099999984,27.761503,4.341304924724175,51
sm-gpu,2026-02-03 21:22:11,2026-02-03 21:22:13,2.071800000000095,0.47685790359921054,1.6828258947944434,0,55,27.13010000027716,29.324472300000025,29.232153,6.107002511331086,51
sm-gpu,2026-02-03 21:22:27,2026-02-03 21:22:29,2.1926000000000654,0.4726919080380785,1.6470100114319977,0,55,22.655000000074505,28.364861500000007,28.383789,0.7902098453956802,51
sm-gpu,2026-02-03 21:22:42,2026-02-03 21:22:45,1.6057999999999673,0.46170199354007324,1.6226545435410036,0,54,13.955399999767542,15.693187100000022,15.765605,0.7373403461993936,51
sm-gpu,2026-02-03 21:22:57,2026-02-03 21:22:59,1.176400000000083,0.4534743108117022,1.562611180421334,0,54,14.573699999973178,15.376945299999988,15.376683,0.6137805804900287,51
sm-gpu,2026-02-03 21:23:13,2026-02-03 21:23:14,0.6454000000000645,0.44935397684439005,1.5254015800000011,0,54,13.7375,16.006438499999966,16.162304,0.6384306064499328,51
sm-gpu,2026-02-03 21:23:27,2026-02-03 21:23:29,0.9862000000000002,0.4574980177747354,1.448298099999997,0,54,23.39320000000298,24.551760700000067,24.794395,5.1119398226786315,51
sm-gpu,2026-02-03 21:23:41,2026-02-03 21:23:43,1.336000000000023,0.46873314742744776,1.4761369200000027,0,54,22.961000000312925,24.66430680000003,24.576282,4.335896361338048,51
sm-gpu,2026-02-03 21:23:56,2026-02-03 21:23:57,1.823600000000111,0.47145869954561537,1.4820380600000005,0,54,19.336899999901654,20.797482500000022,20.814611,2.1345632481294023,51
sm-gpu,2026-02-03 21:24:10,2026-02-03 21:24:11,1.8467999999999898,0.4658911958391416,1.4982585599999987,0,54,17.537600000202655,17.52393810000003,17.399267,0.3956369636451037,51
sm-gpu,2026-02-03 21:24:24,2026-02-03 21:24:26,1.0942000000001266,0.4268597589189772,1.4727078200000019,0,54,18.838499999791384,14.812852500000009,14.809336,0.41721672273959354,51
sm-gpu,2026-02-03 21:24:39,2026-02-03 21:24:41,0.7884000000000453,0.4013711199177499,1.489042259999997,0,54,13.440700000151992,16.204604800000016,16.496558,0.49792579705554196,51
sm-gpu,2026-02-03 21:24:54,2026-02-03 21:24:56,0.980400000000036,0.37713385650505793,1.4673161399999994,0,54,23.42800000011921,26.446148299999912,26.460702,4.120217131973478,51
